1657397633448,1657397633999,229.72,0.23,42.8
1657397643063,1657397643661,230.37,0.23,42.8
1657397653634,1657397653788,230.85,0.23,42.7
1657397663630,1657397663773,229.09,0.23,41.2
1657397673375,1657397673970,230.66,0.23,42.7
1657397683546,1657397683706,229.97,0.23,42.9
1657397693538,1657397693690,231.84,0.23,42.8
1657397703567,1657397703728,229.68,0.23,42.7
1657397713398,1657397713961,231.74,0.23,42.8
1657397723570,1657397723716,231.37,0.23,42.7
1657397733637,1657397733798,231.26,0.23,42.8
1657397743231,1657397743842,229.4,0.23,41.2
1657397753578,1657397753799,230.84,0.22,42.7
1657397763527,1657397763750,231.11,0.23,42.7
1657397773527,1657397774148,230.79,0.23,42.6
1657397783575,1657397783780,229.95,0.23,42.7
1657397793515,1657397793709,231.37,0.23,42.7
1657397803483,1657397804106,229.04,0.23,40.8
1657397813591,1657397813741,230.47,0.22,42.6
1657397823538,1657397824091,229.63,0.22,42.6
1657397833591,1657397833754,229.3,0.23,40.9
1657397843511,1657397843684,230.09,0.23,41.9
1657397853614,1657397853759,231.33,0.23,42.7
1657397863497,1657397863645,229.64,0.22,42.7
1657397873553,1657397873719,231.68,0.23,42.7
1657397883493,1657397883655,231.35,0.23,42.7
1657397893107,1657397893706,231.88,0.23,42.8
1657397903606,1657397903751,230.14,0.23,41.4
1657397913570,1657397913716,231.13,0.23,42.6
1657397923509,1657397924070,229.75,0.23,41.1
1657397933385,1657397933962,231.5,0.23,42.7
1657397943623,1657397943768,231.93,0.23,42.8
1657397953532,1657397953694,231.78,0.23,42.8
1657397963607,1657397963779,230.1,0.23,41.5
1657397973219,1657397973815,232.05,0.23,42.8
1657397983588,1657397983734,230.34,0.23,42.5
1657397993527,1657397993673,231.42,0.23,42.6
1657398003153,1657398003718,230.21,0.23,42.5
1657398013532,1657398013698,231.62,0.22,42.9
1657398023510,1657398023677,231.42,0.23,42.8
1657398033477,1657398034054,231.94,0.23,42.8
1657398043569,1657398043725,230.34,0.22,42.9
1657398053618,1657398053765,229.87,0.23,41.1
1657398063590,1657398063733,231.96,0.23,42.8
1657398073508,1657398073648,230.16,0.23,42.6
1657398083413,1657398084003,229.91,0.23,41.2
1657398093639,1657398093813,229.52,0.23,41.6
1657398103552,1657398103701,230.38,0.23,42.1
1657398113517,1657398114063,229.56,0.23,41
1657398123537,1657398123696,229.75,0.23,42.2
1657398133484,1657398133650,231.93,0.23,42.8
1657398143583,1657398143750,231.21,0.23,42.8
1657398153177,1657398153786,231.58,0.23,42.7
1657398163513,1657398163655,230.93,0.23,42.6
1657398173583,1657398173750,229.32,0.23,41.3
1657398183527,1657398183689,231.84,0.23,42.7
1657398193644,1657398194191,229.94,0.23,41.5
1657398203092,1657398203710,230.97,0.23,42.7
1657398213570,1657398213782,229.95,0.23,42.5
1657398223494,1657398223711,229.33,0.23,41.4
1657398233639,1657398233847,229.6,0.23,41.4
1657398243544,1657398243735,231.55,0.23,42.7
1657398253470,1657398253672,229.7,0.23,42
1657398263155,1657398263758,229.11,0.23,41.4
1657398273470,1657398273672,230.19,0.22,42.7
1657398283457,1657398283669,231.91,0.23,42.8
1657398293495,1657398293699,229.59,0.23,41
1657398303381,1657398303983,230.03,0.23,42.7
1657398313566,1657398313711,230.82,0.22,42.7
1657398323630,1657398323834,230.93,0.23,42.8
1657398333532,1657398334141,229.81,0.23,41.5
1657398343582,1657398343727,231.3,0.23,42.9
1657398353589,1657398353744,231.58,0.23,42.9
1657398363562,1657398364103,232.27,0.23,42.9
1657398373579,1657398373731,231.14,0.23,42.6
1657398383630,1657398383775,229.92,0.23,41.1
1657398393596,1657398393736,230.26,0.23,42.7
1657398403610,1657398403779,231.22,0.23,42.9
1657398413454,1657398414012,231.6,0.23,42.8
1657398423505,1657398423646,231.07,0.22,42.8
1657398433559,1657398433766,229.88,0.23,41.4
1657398443497,1657398443699,229.83,0.23,41.3
1657398453133,1657398453685,230.19,0.23,42
1657398463632,1657398463782,229.53,0.23,41.8
1657398473583,1657398474132,231.23,0.23,42.8
1657398483060,1657398483664,229.42,0.23,41.7
1657398493594,1657398493744,231.92,0.23,42.8
1657398503513,1657398503656,229.71,0.23,41.1
1657398513204,1657398513810,230.08,0.23,42.5
1657398523621,1657398523772,232.03,0.22,42.8
1657398533536,1657398533708,232.34,0.23,42.9
1657398543642,1657398543814,231.86,0.23,42.8
1657398553231,1657398553814,231.16,0.23,42.5
1657398563536,1657398563726,232.16,0.23,42.8
1657398573604,1657398573809,231.95,0.23,42.9
1657398583265,1657398583813,232.1,0.23,42.9
1657398593531,1657398593695,230.38,0.23,41.9
1657398603598,1657398603753,231.67,0.22,42.9
1657398613539,1657398613715,232.28,0.23,42.9
1657398623089,1657398623701,229.96,0.22,42.5
1657398633463,1657398633682,229.99,0.23,41.2
1657398643629,1657398643769,231.01,0.23,42.9
1657398653539,1657398653684,231.04,0.23,42.9
1657398663610,1657398663754,229.68,0.23,41.1
1657398673547,1657398674095,232.01,0.23,42.9
1657398683196,1657398683730,232.13,0.23,42.9
1657398693548,1657398693691,229.93,0.23,41.1
1657398703583,1657398704135,230.88,0.22,42.9
1657398713628,1657398713770,232.7,0.23,42.9
1657398723564,1657398723779,232.63,0.23,42.9
1657398733629,1657398733772,232.29,0.23,42.9
1657398743404,1657398743953,229.99,0.23,41.1
1657398753596,1657398753755,231.51,0.22,43
1657398763607,1657398763804,229.86,0.23,41.4
1657398773614,1657398773760,229.99,0.23,41.2
1657398783570,1657398783717,231.53,0.23,42.9
1657398793308,1657398793913,231.2,0.23,41.9
1657398803488,1657398803649,230.54,0.22,43
1657398813477,1657398813735,230.78,0.22,42.9
1657398823443,1657398823985,229.9,0.23,41.5
1657398833562,1657398833781,232.43,0.23,43
1657398843538,1657398843768,231.84,0.23,42.9
1657398853515,1657398853732,231.5,0.23,43
1657398863188,1657398863756,232.27,0.23,43
1657398873471,1657398873673,231.97,0.23,43
1657398883583,1657398884177,232.53,0.23,43.1
1657398893582,1657398894186,230.4,0.23,41.4
1657398903086,1657398903646,232.41,0.23,43
1657398913553,1657398913699,232.94,0.23,43.1
1657398923635,1657398923781,231.62,0.23,43
1657398933313,1657398933854,230.77,0.23,41.4
1657398943526,1657398943665,231.54,0.23,43.1
1657398953520,1657398953662,232.79,0.23,43.1
1657398963344,1657398963940,230.15,0.23,41.3
1657398973630,1657398973776,231.97,0.23,43
1657398983545,1657398983693,230.19,0.23,42.9
1657398993603,1657398994166,232.14,0.23,43
1657399003206,1657399003776,229.73,0.23,42.6
1657399013502,1657399013700,229.96,0.23,41.7
1657399023238,1657399023837,230.72,0.23,42.3
1657399033566,1657399033771,232.05,0.23,42.8
1657399043465,1657399043673,230.23,0.22,42.9
1657399053427,1657399054038,229.64,0.23,41.1
1657399063644,1657399063855,231.16,0.23,42.5
1657399073614,1657399073818,230.87,0.23,42.8
1657399083481,1657399084064,230.65,0.23,42
1657399093583,1657399093798,229.95,0.23,41.1
1657399103555,1657399103712,229.85,0.23,42.6
1657399113469,1657399113647,229.76,0.23,41
1657399123585,1657399123785,229.92,0.23,41.2
1657399133601,1657399133740,229.72,0.23,41.4
1657399143514,1657399143654,231.21,0.23,42.9
1657399153573,1657399153721,229.74,0.23,41
1657399163214,1657399163756,230.13,0.23,42.9
1657399173589,1657399173732,230.66,0.23,42.9
1657399183510,1657399183657,229.82,0.23,41.2
1657399193216,1657399193795,230.33,0.23,42.9
1657399203630,1657399203795,231.49,0.23,42.9
1657399213599,1657399213758,232.3,0.23,42.9
1657399223556,1657399224187,232.33,0.23,42.9
1657399233589,1657399233801,230.42,0.23,42.7
1657399243640,1657399243860,230.1,0.23,41.3
1657399253611,1657399253765,230.47,0.23,42.9
1657399263618,1657399263757,231.14,0.23,42.8
1657399273582,1657399274131,231.73,0.22,42.9
1657399283099,1657399283665,232.4,0.23,42.9
1657399293567,1657399293727,232.34,0.23,42.9
1657399303579,1657399304207,232.07,0.23,42.8
1657399313553,1657399313711,231.48,0.23,42.7
1657399323511,1657399323654,231.79,0.23,42.8
1657399333503,1657399333648,231.13,0.23,42.8
1657399343296,1657399343838,230.13,0.23,41.9
1657399353547,1657399353691,229.59,0.23,42.2
1657399363581,1657399363743,229.55,0.23,41
1657399373533,1657399373740,229.51,0.23,41
1657399383495,1657399383697,230.47,0.23,42.5
1657399393367,1657399393914,229.63,0.23,41.6
1657399403553,1657399403700,229.63,0.23,41
1657399413628,1657399413777,229.65,0.23,41.6
1657399423185,1657399423818,231.33,0.23,42.7
1657399433554,1657399433750,230.01,0.23,42.7
1657399443580,1657399443771,230.9,0.22,42.7
1657399453455,1657399454061,230.85,0.23,42.4
1657399463502,1657399463647,230.15,0.23,41.3
1657399473588,1657399473741,229.85,0.23,41.4
1657399483399,1657399483944,230.99,0.23,42.7
1657399493577,1657399493717,229.93,0.23,42.6
1657399503631,1657399504200,230.92,0.23,42.7
1657399513610,1657399513752,231.61,0.23,42.6
1657399523545,1657399523687,231.77,0.23,42.6
1657399533621,1657399533851,229.75,0.22,42.7
1657399543492,1657399543646,231.84,0.23,42.7
1657399553507,1657399553650,231.81,0.23,42.7
1657399563610,1657399563817,231.73,0.23,42.8
1657399573267,1657399573821,229.74,0.23,41
1657399583622,1657399583762,230.44,0.23,41.9
1657399593538,1657399593689,230.65,0.23,42.1
1657399603145,1657399603697,230.22,0.22,42.8
1657399613583,1657399614152,230.03,0.23,42.3
1657399623581,1657399623770,230.45,0.23,41.9
1657399633563,1657399633758,232.16,0.23,42.8
1657399643497,1657399643694,231.95,0.23,42.8
1657399653225,1657399653827,229.63,0.23,41.1
1657399663606,1657399663767,230.56,0.23,42.2
1657399673571,1657399673744,229.85,0.23,41.1
1657399683153,1657399683772,231.39,0.23,42.8
1657399693530,1657399693748,230.6,0.23,41.7
1657399703448,1657399703670,230.08,0.23,41.2
1657399713423,1657399714045,232.05,0.23,42.9
1657399723092,1657399723711,229.94,0.23,41.4
1657399733583,1657399733779,229.83,0.23,41.3
1657399743602,1657399743790,231.12,0.23,42.6
1657399753571,1657399753780,230.56,0.22,42.9
1657399763388,1657399763936,230.51,0.23,42.7
1657399773589,1657399773738,230.81,0.23,42.2
1657399783526,1657399783670,231.5,0.22,42.8
1657399793289,1657399793856,230.83,0.22,42.8
1657399803499,1657399803648,230.45,0.22,42.7
1657399813605,1657399813771,232.07,0.23,42.8
1657399823599,1657399824210,229.68,0.23,41.1
1657399833633,1657399833837,229.69,0.23,41.1
1657399843566,1657399843707,229.65,0.23,41.1
1657399853519,1657399853666,229.7,0.23,41.2
1657399863586,1657399863724,230.97,0.23,42.7
1657399873520,1657399874064,229.98,0.23,41.7
1657399883536,1657399883708,230.72,0.22,42.7
1657399893605,1657399893754,232.24,0.23,42.8
1657399903351,1657399903954,230.12,0.23,41.5
1657399913615,1657399913761,232.27,0.23,42.9
1657399923514,1657399923663,230.25,0.23,41.3
1657399933624,1657399934224,230.1,0.23,41.3
1657399943625,1657399943785,231.77,0.23,42.8
1657399953584,1657399953751,229.79,0.23,41.3
1657399963525,1657399964116,230.42,0.23,42.7
1657399973563,1657399974130,229.58,0.23,41.1
1657399983521,1657399983741,231.9,0.23,42.8
1657399993424,1657399993644,229.71,0.23,41.1
1657400003555,1657400003723,229.6,0.23,41.4
1657400013056,1657400013662,229.83,0.22,42.6
1657400023558,1657400023714,229.79,0.23,41.3
1657400033548,1657400034101,232.26,0.23,42.8
1657400043155,1657400043756,230.85,0.23,42.3
1657400053563,1657400053773,230.24,0.23,41.4
1657400063517,1657400063712,232.07,0.23,42.8
1657400073514,1657400074116,230.13,0.23,42.2
1657400083157,1657400083764,231.34,0.23,42.9
1657400093387,1657400093957,232.47,0.23,42.9
1657400103357,1657400103910,232.19,0.23,42.9
1657400113543,1657400113686,230.99,0.23,42.3
1657400123612,1657400123766,232.41,0.23,42.9
1657400133556,1657400134101,230.69,0.23,41.9
1657400143550,1657400143702,231.27,0.23,43
1657400153630,1657400153829,232.43,0.23,43
1657400163404,1657400163957,231.41,0.23,43
1657400173590,1657400173731,230.25,0.23,42.5
1657400183568,1657400183716,230.76,0.23,42.8
1657400193551,1657400193696,229.72,0.23,41.5
1657400203611,1657400203809,229.83,0.23,42.6
1657400213510,1657400214140,229.91,0.23,41.9
1657400223478,1657400223679,231.04,0.23,42.5
1657400233602,1657400233738,231.34,0.23,42.9
1657400243539,1657400243682,231.03,0.23,42.8
1657400253098,1657400253652,231.18,0.23,43.1
1657400263567,1657400263708,230.59,0.23,41.4
1657400273538,1657400274076,232.69,0.23,43.2
1657400283564,1657400283713,232.86,0.23,43.1
1657400293626,1657400293777,230.37,0.23,41.9
1657400303592,1657400303732,230.47,0.23,42.9
1657400313186,1657400313747,232.32,0.23,43
1657400323452,1657400323644,231.95,0.23,43
1657400333530,1657400333698,230.12,0.23,42.8
1657400343526,1657400343684,230.54,0.23,42.7
1657400353619,1657400354178,232.49,0.23,42.9
1657400363045,1657400363657,232.6,0.23,42.9
1657400373603,1657400373746,230.66,0.23,43
1657400383438,1657400383979,232.68,0.23,43
1657400393517,1657400393671,230.36,0.23,41.2
1657400403524,1657400403666,230.12,0.23,42.4
1657400413574,1657400413715,229.97,0.23,41.3
1657400423218,1657400423765,229.68,0.23,41.5
1657400433597,1657400433746,229.43,0.23,41.7
1657400443643,1657400443786,231.6,0.23,42.9
1657400453617,1657400453767,232.07,0.23,42.8
1657400463520,1657400464069,231.59,0.23,42.8
1657400473538,1657400473686,229.34,0.23,41.1
1657400483599,1657400483763,230.38,0.23,42.8
1657400493597,1657400493756,229.53,0.23,41
1657400503539,1657400503692,232.28,0.23,42.9
1657400513526,1657400513674,229.82,0.23,41
1657400523610,1657400524171,231.57,0.23,42.9
1657400533088,1657400533645,230.25,0.23,41.5
1657400543594,1657400543801,229.95,0.23,42.8
1657400553583,1657400553777,230.28,0.23,42.8
1657400563609,1657400563764,231.98,0.23,42.8
1657400573375,1657400573932,231.53,0.23,42.7
1657400583218,1657400583772,230.06,0.23,41.4
1657400593565,1657400593721,231.99,0.23,42.8
1657400603514,1657400603664,231.76,0.23,42.8
1657400613438,1657400613995,230.81,0.23,42.8
1657400623588,1657400623786,232.43,0.23,42.9
1657400633505,1657400633703,232.38,0.23,42.9
1657400643398,1657400643941,232.01,0.23,42.8
1657400653573,1657400653713,231.63,0.23,42.8
1657400663518,1657400663659,232.39,0.23,42.8
1657400673632,1657400674179,230.68,0.23,41.9
1657400683509,1657400683649,229.77,0.23,41.3
1657400693536,1657400693678,230.86,0.23,42.9
1657400703552,1657400703698,231.65,0.23,42.7
1657400713589,1657400713786,230.66,0.22,42.9
1657400723525,1657400724171,232.28,0.23,42.9
1657400733632,1657400733781,232.58,0.23,43
1657400743534,1657400743674,232.72,0.23,42.9
1657400753510,1657400754055,232.49,0.23,43
1657400763521,1657400763653,231.86,0.23,42.9
1657400773596,1657400773760,231.88,0.22,42.8
1657400783514,1657400783676,231.1,0.22,42.6
1657400793092,1657400793698,232.55,0.23,42.8
1657400803619,1657400803765,230.08,0.23,41.1
1657400813227,1657400813776,231.1,0.22,42.8
1657400823517,1657400823662,232.28,0.23,42.7
1657400833572,1657400833712,231.05,0.23,42.8
1657400843340,1657400843885,229.73,0.23,41.5
1657400853554,1657400853721,229.97,0.23,41.1
1657400863570,1657400863756,232.6,0.23,42.9
1657400873175,1657400873731,230.29,0.23,41.3
1657400883495,1657400883641,229.92,0.23,42.2
1657400893549,1657400893697,231.57,0.23,42.8
1657400903358,1657400903900,229.95,0.23,41.6
1657400913580,1657400913745,231.44,0.23,42.7
1657400923559,1657400923770,232.16,0.23,42.8
1657400933564,1657400933716,230.81,0.22,42.7
1657400943248,1657400943818,231.81,0.23,42.7
1657400953560,1657400953717,232.16,0.23,42.7
1657400963628,1657400963832,230.38,0.23,41.5
1657400973435,1657400974019,230.04,0.23,41.3
1657400983484,1657400983643,230.13,0.22,42.3
1657400993575,1657400993718,230.08,0.23,41.2
1657401003358,1657401003926,230.06,0.22,42.7
1657401013557,1657401013701,229.85,0.23,41
1657401023611,1657401023784,229.97,0.23,41.2
1657401033536,1657401034107,232.36,0.23,42.9
1657401043545,1657401043691,232.01,0.23,42.8
1657401053584,1657401053799,230.57,0.23,41.7
1657401063545,1657401063759,231.69,0.23,42.8
1657401073516,1657401073713,230.59,0.23,41.7
1657401083316,1657401083876,230.9,0.23,42.8
1657401093516,1657401093673,232.12,0.22,42.9
1657401103451,1657401103646,231.77,0.23,42.9
1657401113251,1657401113797,231.63,0.23,42.7
1657401123576,1657401123720,230.71,0.22,42.9
1657401133541,1657401133689,232.39,0.23,42.9
1657401143493,1657401144027,229.98,0.23,41.1
1657401153505,1657401153649,230.96,0.23,42.9
1657401163577,1657401163788,231.36,0.23,42.6
1657401173583,1657401173726,231.42,0.22,42.9
1657401183535,1657401183668,230.85,0.23,42.9
1657401193317,1657401193853,230.06,0.23,41.9
1657401203620,1657401203765,232.58,0.23,43
1657401213605,1657401213749,232.68,0.23,43
1657401223171,1657401223726,232.8,0.23,43.1
1657401233498,1657401233652,230.58,0.23,41.3
1657401243515,1657401243661,230.4,0.23,41.3
1657401253463,1657401254015,232.23,0.23,43
1657401263641,1657401263804,232.7,0.23,43
1657401273607,1657401273775,231.3,0.23,43
1657401283334,1657401283920,231.74,0.23,43
1657401293583,1657401293740,231.72,0.23,43.1
1657401303473,1657401304046,232.94,0.23,43
1657401313474,1657401313665,232.49,0.23,43
1657401323582,1657401323728,232.69,0.23,43.1
1657401333544,1657401333693,232.32,0.23,43
1657401343640,1657401343836,231.01,0.23,41.5
1657401353566,1657401353775,233.6,0.23,43.2
1657401363496,1657401364108,232.75,0.23,43.2
1657401373601,1657401373802,231.09,0.23,42.4
1657401383578,1657401383786,231.18,0.23,41.6
1657401393568,1657401393769,233.43,0.23,43.3
1657401403608,1657401403752,231.75,0.23,42.1
1657401413469,1657401413646,233.75,0.23,43.3
1657401423566,1657401423719,233.77,0.23,43.3
1657401433549,1657401433695,233.73,0.23,43.3
1657401443296,1657401443851,233.74,0.23,43.3
1657401453510,1657401453725,232.5,0.23,43
1657401463594,1657401463786,233.01,0.23,43.2
1657401473228,1657401473797,233.08,0.23,43.1
1657401483540,1657401483703,230.99,0.23,41.8
1657401493626,1657401493776,230.93,0.23,42.9
1657401503381,1657401503950,230.23,0.23,41.2
1657401513608,1657401513750,230.37,0.23,42.1
1657401523527,1657401523721,232.43,0.23,42.9
1657401533621,1657401533766,230.68,0.23,41.9
1657401543585,1657401543733,230.5,0.23,41.4
1657401553577,1657401553716,231.74,0.23,43.1
1657401563246,1657401563786,230.48,0.23,42.6
1657401573641,1657401573788,231.23,0.23,42.1
1657401583568,1657401583726,230.58,0.23,41.4
1657401593148,1657401593760,232.13,0.23,43
1657401603501,1657401603742,230.26,0.23,41.2
1657401613472,1657401613699,230.36,0.23,42.8
1657401623404,1657401624090,230.7,0.23,42.5
1657401633452,1657401633664,230.62,0.23,42.8
1657401643536,1657401643683,232.37,0.23,42.9
1657401653463,1657401653668,230.07,0.23,42.1
1657401663291,1657401663839,230.54,0.23,42.3
1657401673502,1657401673651,229.27,0.23,42.2
1657401683601,1657401683751,228.52,0.23,40.6
1657401693541,1657401694090,230.27,0.22,42.2
1657401703594,1657401703754,228.3,0.23,40.8
1657401713617,1657401713793,230.72,0.23,42.3
1657401723620,1657401724188,230.19,0.23,42.2
1657401733609,1657401733806,229.96,0.23,42.2
1657401743571,1657401743775,230.28,0.23,42.3
1657401753527,1657401753721,229.53,0.23,42.3
1657401763536,1657401763738,230.32,0.23,42.3
1657401773147,1657401773712,230.63,0.23,42.3
1657401783592,1657401783741,228.31,0.23,41.2
1657401793515,1657401793664,229.39,0.22,42.2
1657401803598,1657401803820,229.43,0.23,41.9
1657401813249,1657401813852,230.87,0.23,42.4
1657401823543,1657401823680,229.6,0.23,42.4
1657401833509,1657401833651,229.96,0.23,42.2
1657401843378,1657401843934,230.64,0.22,42.4
1657401853626,1657401853773,229.12,0.22,41.8
1657401863607,1657401863748,228.57,0.23,41.4
1657401873607,1657401873746,230.49,0.22,42.3
1657401883370,1657401883916,229.35,0.22,42.2
1657401893552,1657401894155,230.3,0.23,42.3
1657401903434,1657401903980,230.4,0.22,42.3
1657401913640,1657401913784,228.42,0.23,41.6
1657401923591,1657401923734,230.85,0.23,42.3
1657401933597,1657401933735,230.33,0.23,42.3
1657401943611,1657401943765,229.97,0.23,42.2
1657401953529,1657401953675,229.21,0.23,41.4
1657401963506,1657401963644,230.75,0.23,42.4
1657401973173,1657401973713,230.91,0.23,42.4
1657401983563,1657401983719,230.91,0.23,42.4
1657401993637,1657401993835,228.98,0.23,41.1
1657402003592,1657402003797,228.46,0.23,40.7
1657402013551,1657402013703,228.54,0.23,40.8
1657402023496,1657402023645,229.58,0.22,42.4
1657402033551,1657402033693,228.27,0.23,40.6
1657402043242,1657402043809,228.54,0.23,40.7
1657402053640,1657402053786,230.7,0.23,42.3
1657402063571,1657402063717,229.22,0.23,41.7
1657402073297,1657402073844,230.42,0.23,42.3
1657402083521,1657402083674,228.31,0.23,40.6
1657402093638,1657402093788,229.13,0.23,41.5
1657402103512,1657402103665,228.71,0.23,41.6
1657402113110,1657402113674,228.28,0.23,41
1657402123568,1657402123712,228.24,0.23,40.6
1657402133624,1657402133782,230.34,0.23,42.3
1657402143532,1657402143675,228.79,0.23,42
1657402153612,1657402153754,229.49,0.23,42.3
1657402163282,1657402163841,230.61,0.23,42.4
1657402173478,1657402173676,229.63,0.22,42.4
1657402183521,1657402183751,228.64,0.23,40.9
1657402193309,1657402193855,228.7,0.23,40.9
1657402203547,1657402203754,231.05,0.23,42.3
1657402213503,1657402213710,228.67,0.23,40.7
1657402223503,1657402223702,230.32,0.23,42.4
1657402233234,1657402233769,228.79,0.23,42
1657402243534,1657402243683,228.57,0.23,40.9
1657402253587,1657402253741,229.35,0.22,42.1
1657402263623,1657402263775,230.99,0.23,42.5
1657402273602,1657402273744,229.48,0.22,42.2
1657402283587,1657402283728,229.22,0.23,42.2
1657402293186,1657402293734,230.82,0.23,42.3
1657402303471,1657402303681,230.19,0.22,42.2
1657402313586,1657402314136,230.79,0.23,42.4
1657402323560,1657402323719,228.36,0.23,40.6
1657402333535,1657402333685,228.47,0.22,42.2
1657402343531,1657402343683,228.03,0.23,40.5
1657402353285,1657402353850,230.36,0.23,42.2
1657402363615,1657402363783,228.12,0.23,40.6
1657402373550,1657402373749,230.15,0.23,42.3
1657402383472,1657402383677,228.75,0.23,42.1
1657402393612,1657402393814,229.47,0.23,42.3
1657402403221,1657402403758,230.72,0.23,42.4
1657402413513,1657402413655,230.31,0.23,42.3
1657402423607,1657402423802,229.79,0.23,42.4
1657402433288,1657402433832,229.74,0.23,42.3
1657402443590,1657402443758,229.72,0.23,42.3
1657402453548,1657402453700,229.6,0.23,42.3
1657402463602,1657402464207,230.16,0.23,42.4
1657402473118,1657402473741,227.94,0.23,40.5
1657402483633,1657402483776,230.42,0.23,42.3
1657402493486,1657402493656,228.62,0.23,41.5
1657402503574,1657402504142,228.2,0.23,40.7
1657402513557,1657402513759,230.74,0.23,42.4
1657402523526,1657402523727,228.75,0.23,40.9
1657402533453,1657402533648,228.72,0.23,40.9
1657402543565,1657402543795,229.82,0.23,42.4
1657402553625,1657402553831,228.41,0.23,42.2
1657402563597,1657402563805,229.24,0.22,42.2
1657402573361,1657402573909,229.13,0.23,41.8
1657402583561,1657402583698,230.43,0.23,42.4
1657402593590,1657402593728,228.16,0.23,40.7
1657402603530,1657402603742,230.58,0.23,42.4
1657402613574,1657402613784,230.9,0.23,42.5
1657402623548,1657402623749,228.74,0.23,41.3
1657402633477,1657402634114,229.34,0.22,42.6
1657402643585,1657402643727,231.24,0.23,42.6
1657402653514,1657402653655,229.24,0.23,42.3
1657402663420,1657402663968,229.22,0.22,42.6
1657402673588,1657402673732,229.86,0.23,42.6
1657402683560,1657402683714,230.72,0.23,42.6
1657402693510,1657402693656,231.14,0.23,42.5
1657402703243,1657402703860,229.04,0.23,41
1657402713571,1657402713787,231.07,0.23,42.6
1657402723560,1657402723744,231.06,0.23,42.6
1657402733543,1657402733747,231.21,0.23,42.6
1657402743535,1657402743687,229.65,0.23,41.4
1657402753326,1657402753861,230.71,0.23,42.8
1657402763500,1657402763666,229.59,0.23,41.6
1657402773591,1657402773734,230.54,0.22,42.7
1657402783201,1657402783771,229.55,0.23,41.4
1657402793570,1657402793732,229.3,0.23,42
1657402803526,1657402803700,229.31,0.23,42
1657402813491,1657402814057,231.53,0.23,42.7
1657402823613,1657402823837,231.19,0.23,42.6
1657402833598,1657402833813,231.13,0.23,42.7
1657402843416,1657402843963,230.45,0.23,42.6
1657402853582,1657402854131,231.09,0.23,42.6
1657402863581,1657402864132,228.88,0.22,42.2
1657402873604,1657402873747,229.07,0.22,42.5
1657402883506,1657402883651,231.22,0.23,42.6
1657402893590,1657402893752,230.91,0.23,42.6
1657402903545,1657402903679,231.47,0.23,42.7
1657402913630,1657402913805,231.61,0.23,42.7
1657402923555,1657402924124,229.14,0.23,41.7
1657402933542,1657402933717,230.37,0.23,42.7
1657402943468,1657402943664,231.42,0.23,42.6
1657402953623,1657402953765,230.23,0.23,42.6
1657402963354,1657402963901,230.82,0.23,42.6
1657402973274,1657402973873,230.92,0.23,42.6
1657402983618,1657402983821,231.18,0.23,42.5
1657402993599,1657402993807,231.21,0.23,42.6
1657403003528,1657403004133,229.08,0.23,42.5
1657403013575,1657403013736,229.51,0.23,42.5
1657403023607,1657403023816,228.91,0.23,41
1657403033453,1657403034000,229.09,0.23,41.6
1657403043611,1657403043757,230.5,0.23,42.7
1657403053559,1657403053715,229.31,0.23,41.2
1657403063491,1657403063665,229.34,0.23,42.2
1657403073274,1657403073873,230.02,0.23,42
1657403083466,1657403083638,229.96,0.23,42.1
1657403093473,1657403093664,231.42,0.23,42.7
1657403103447,1657403103661,230.11,0.23,42.2
1657403113616,1657403113758,229.98,0.23,42.6
1657403123218,1657403123776,228.94,0.23,41
1657403133595,1657403133744,229.62,0.23,42.6
1657403143639,1657403144189,231.19,0.23,42.6
1657403153308,1657403153857,230.59,0.23,42.5
1657403163633,1657403163777,231.13,0.23,42.6
1657403173617,1657403173767,229.09,0.23,41.1
1657403183587,1657403184135,230.19,0.23,42.6
1657403193608,1657403193782,230.95,0.23,42.7
1657403203454,1657403203671,229.3,0.23,41.7
1657403213523,1657403213742,229.21,0.23,41.1
1657403223301,1657403223856,230.88,0.23,42.6
1657403233625,1657403233768,231.27,0.23,42.6
1657403243573,1657403243722,229.16,0.23,40.8
1657403253491,1657403254049,231.23,0.23,42.6
1657403263610,1657403263756,231.28,0.23,42.6
1657403273536,1657403273681,231.48,0.23,42.6
1657403283298,1657403283839,229.21,0.23,41.5
1657403293626,1657403293767,231.43,0.23,42.6
1657403303588,1657403303728,231.78,0.23,42.6
1657403313502,1657403314046,230.28,0.23,42.7
1657403323613,1657403323759,231.48,0.23,42.6
1657403333279,1657403333812,229.42,0.23,41
1657403343228,1657403343782,229.56,0.23,41.5
1657403353564,1657403353743,231.7,0.23,42.6
1657403363531,1657403363693,230.56,0.23,42.4
1657403373486,1657403374045,231.56,0.23,42.6
1657403383536,1657403383686,229.98,0.22,42.5
1657403393572,1657403393716,231,0.23,42.4
1657403403419,1657403403966,230.9,0.23,42.5
1657403413482,1657403413649,230,0.22,42.5
1657403423610,1657403423754,229.13,0.23,40.8
1657403433580,1657403433729,230.86,0.22,42.5
1657403443572,1657403443723,229.74,0.23,42.3
1657403453379,1657403453960,229.89,0.23,42.6
1657403463631,1657403463776,231.62,0.23,42.5
1657403473362,1657403473988,229.53,0.23,41.4
1657403483592,1657403483742,230.73,0.22,42.6
1657403493545,1657403493688,230.9,0.23,42.5
1657403503336,1657403503878,231.4,0.23,42.5
